@relation metaInstances

@attribute task_id numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute ClassEntropy numeric
@attribute EquivalentNumberOfAtts numeric
@attribute NoiseToSignalRatio numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanMutualInformation numeric
@attribute MinAttributeEntropy numeric
@attribute MinMutualInformation numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxMutualInformation numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3MutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute DecisionStumpErrRate numeric
@attribute J48ErrRate numeric
@attribute JRipErrRate numeric
@attribute kNN_3NErrRate numeric
@attribute NaiveBayesErrRate numeric
@attribute NBTreeErrRate numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute SimpleLogisticErrRate numeric
@attribute DecisionStumpAUC numeric
@attribute J48AUC numeric
@attribute JRipAUC numeric
@attribute kNN_3NAUC numeric
@attribute NaiveBayesAUC numeric
@attribute NBTreeAUC numeric
@attribute RandomTreeDepth3AUC numeric
@attribute REPTreeDepth3AUC numeric
@attribute SimpleLogisticAUC numeric
@attribute DecisionStumpKappa numeric
@attribute J48Kappa numeric
@attribute JRipKappa numeric
@attribute kNN_3NKappa numeric
@attribute NaiveBayesKappa numeric
@attribute NBTreeKappa numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth3Kappa numeric
@attribute SimpleLogisticKappa numeric

@data
3846,0.57298,0.006789,57.298031,844,42.701969,629,4,2,10,1473,0,0,2,8,40,0,0,20,80,17.899864,5.292897,0.28556,0.676811,3.261371,2.358549,-0.946159,0.256101,32.538357,8.227245,1.51728,1.097522,3.261371,2.358549,-0.946159,0.256101,17.899864,5.292897,0.28556,0.676811,32.538357,8.227245,1.51728,1.097522,0.984577,65.02646,79.628636,1.220812,0.015141,0.380672,0.001114,1.866755,0.043909,0.608224,0.003912,1.447989,0.014863,1.757839,0.018474,4,2,3.142857,1.069045,0.363883,0.296673,0.295995,0.400543,0.345553,0.327902,0.359131,0.310251,0.328581,0.566789,0.723321,0.690548,0.610345,0.693032,0.70775,0.638553,0.709092,0.698882,0.166612,0.367213,0.371186,0.178147,0.274908,0.312233,0.266548,0.345172,0.303718
3848,0.538462,0.461538,53.846154,28,46.153846,24,1,2,24,52,9,39,20,4,4.166667,17.307692,3.125,83.333333,16.666667,303.240845,68.57623,-0.367432,0.245825,4.7946,2.061224,-0.904113,-0.762486,1735.980769,325.271862,0.784144,0.887561,9.990385,4.869141,-0.62287,-0.107957,85.142935,28.462871,-0.424574,0.318819,467.195192,105.285305,-0.238061,0.492981,0.995727,5.574829,14.072045,2.692037,0.178611,1.576621,0.044515,4.262094,0.428232,1.576621,0.044515,2.237397,0.063087,4.262094,0.428232,22,3,10,10.440307,0.384615,0.326923,0.288462,0.326923,0.25,0.346154,0.25,0.442308,0.326923,0.638393,0.620536,0.695685,0.654762,0.806548,0.685268,0.775298,0.528274,0.758929,0.221557,0.336336,0.414414,0.348083,0.495522,0.295181,0.498516,0.062696,0.344214
3849,0.684066,0.090659,68.406593,249,31.593407,115,1,2,33,364,36,80,0,33,3.030303,9.89011,0.666001,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.899905,106.767508,228.139025,1.931331,0.008429,1.468701,0.001059,2.204343,0.024137,1.716897,0.004423,2.006163,0.006621,2.110683,0.010734,5,3,4.9375,0.353553,0.321429,0.337912,0.343407,0.434066,0.412088,0.417582,0.423077,0.337912,0.32967,0.502392,0.493697,0.507404,0.533333,0.48968,0.481928,0.511716,0.506111,0.483831,-0.010919,-0.023688,0.008282,0.053363,-0.025352,0.001191,0.043576,0.006744,-0.001789
3851,0.61194,0.238806,61.19403,41,38.80597,26,2,2,16,67,0,0,14,2,12.5,0,0,87.5,12.5,6541.183369,10102.946291,17.704679,3.737959,0.089552,0.416746,1.938195,1.661221,43453.985075,75070.435056,55.715324,7.449086,9.048507,26.925523,4.54588,2.136585,139.455224,190.635843,11.848582,3.250031,1515.291045,2582.394211,32.619032,5.366144,0.963536,49.608564,43.292634,0.860286,0.019423,0.860286,0.019423,0.860286,0.019423,0.860286,0.019423,0.860286,0.019423,0.860286,0.019423,2,2,2,0,0.328358,0.283582,0.343284,0.238806,0.283582,0.238806,0.253731,0.313433,0.149254,0.613508,0.688086,0.648687,0.725141,0.637899,0.79878,0.722326,0.69606,0.861163,0.267396,0.390034,0.250851,0.482625,0.352822,0.482625,0.454241,0.315994,0.67189
3852,0.761693,0.04343,76.169265,684,23.830735,214,5,2,39,898,898,22175,6,33,12.820513,100,63.317343,15.384615,84.615385,348.504268,405.17327,4.60703,2.022468,1.198549,0.871208,-0.975909,0.072828,1263.094655,1871.399107,13.117367,3.753224,3.025695,10.505436,-0.410371,0.96523,21.22216,69.853385,1.616321,1.651046,901.263669,771.859043,12.646796,3.746282,0.792214,44.590351,25.094227,0.463603,0.017766,-0,0,2.050812,0.212122,0.015106,0,0.262891,0,0.640275,0.007794,7,0,1.53125,1.458775,0.144766,0.081292,0.04343,0.045657,0.240535,0.032294,0.069042,0.091314,0.115813,0.848387,0.956346,0.92632,0.914648,0.867164,0.981428,0.935798,0.948517,0.916694,0.619556,0.769031,0.878616,0.867648,0.435339,0.909445,0.810427,0.746023,0.668201
3853,0.709239,0.027174,70.923913,522,29.076087,214,1,2,20,736,95,448,14,6,5,12.907609,3.043478,70,30,390.086829,172.610816,62.34149,2.544568,-2.584239,0.493188,-1.884661,-0.695001,2054.739369,1551.779819,728.946178,27.035504,2.882909,0.778503,-0.505048,-0.394892,6.249603,1.3466,0.412438,0.110894,403.002717,80.617601,1.339193,0.9523,0.869702,7.653452,29.471494,3.462636,0.113635,2.581064,0.067555,4.237364,0.127512,2.908861,0.094453,3.475982,0.125273,4.009738,0.126999,27,8,15.4,7.127412,0.290761,0.267663,0.264946,0.30163,0.355978,0.279891,0.297554,0.300272,0.26087,0.727965,0.766216,0.665297,0.631799,0.802422,0.753292,0.640957,0.70934,0.805287,0,0.342869,0.32111,0.272675,0.332096,0.304105,0.279541,0.243812,0.338303
3854,0.700231,0.004051,70.023148,1210,29.976852,518,1,2,7,1728,0,0,0,7,14.285714,0,0,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.881008,10.059353,19.466565,1.792481,0.087581,1.584963,0.003671,2,0.228629,1.584963,0.010359,1.792481,0.030613,2,0.221686,4,3,3.5,0.547723,0.299769,0.060764,0.06713,0.015046,0.060185,0.046875,0.131366,0.057292,0.049769,0.728478,0.97867,0.965016,0.999442,0.989815,0.987254,0.923176,0.983753,0.990288,0,0.856763,0.845389,0.9638,0.855683,0.888405,0.67692,0.865827,0.883001
3856,0.630432,0.008691,63.043169,4425,36.956831,2594,9,2,61,7019,7019,43814,33,28,14.754098,100,10.233114,54.098361,45.901639,48835.086579,75319.641289,65.632187,3.051666,0.00114,0.044649,-1.98669,-0.888269,486783.792136,485340.193789,1785.394516,41.544391,0.629577,0.509446,-0.701942,0.510001,3.759652,2.065248,0.310889,1.139407,25324.530275,43338.179814,11.360089,2.199587,0.95034,5.177545,8.396225,1.72468,0.18355,-0,0,4.377596,0.691582,1.102034,0.007602,1.547764,0.079658,2.07758,0.297124,191,1,23.851852,48.006172,0.02422,0.03804,0.03804,0.066819,0.291067,0.041459,0.098447,0.038325,0.022225,0.977181,0.967625,0.967625,0.931948,0.947889,0.980969,0.906844,0.970428,0.991382,0.9485,0.920068,0.920068,0.857796,0.459545,0.91261,0.788981,0.919419,0.952823
3857,0.742317,0.022459,74.231678,628,25.768322,218,1,2,19,846,0,0,18,1,5.263158,0,0,94.736842,5.263158,117.634949,22.770839,5.106058,1.039115,6.377069,2.592138,-0.98217,-0.225806,439.911348,176.692614,57.951801,6.762369,35.84604,6.168387,-0.786029,0.253803,87.88357,8.061363,-0.449151,0.497065,178.183806,31.68275,0.152378,0.787437,0.82323,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.247045,0.044917,0.043735,0.044917,0.1974,0.035461,0.044917,0.053191,0.041371,0.790609,0.953657,0.966151,0.951543,0.849908,0.968405,0.933808,0.963076,0.984244,0.270081,0.881882,0.887532,0.884321,0.460587,0.906183,0.880804,0.860334,0.891043
3858,0.9,0.024,90,1800,10,200,1,2,48,2000,0,0,47,1,2.083333,0,0,97.916667,2.083333,88.636429,40.125453,0.728695,0.790039,0.078554,0.066552,-0.992937,0.005486,508.902572,124.192494,4.352504,1.792804,7.537383,3.75799,-0.464357,0.37867,69.881897,37.878378,0.438219,0.740851,126.832657,65.211345,1.859882,1.253579,0.468996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.024,0.017,0.016,0.005,0.0755,0.0155,0.0305,0.017,0.0065,0.92375,0.954011,0.967593,0.98616,0.977404,0.972,0.9075,0.948121,0.996481,0.868421,0.905134,0.912664,0.972222,0.675129,0.912528,0.827878,0.90162,0.963808
3859,0.64486,0.046729,64.485981,138,35.514019,76,1,2,10,214,0,0,9,1,10,0,0,90,10,11.265852,0.689541,9.591524,1.63715,0.057009,0.003037,-0.440717,-1.141788,72.650935,1.442408,53.128811,6.490418,0.336051,0.297329,2.253908,-0.136842,1.518365,0.652192,2.925657,1.61024,11.182407,1.119879,9.30276,2.706209,0.938575,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.285047,0.238318,0.242991,0.196262,0.420561,0.238318,0.233645,0.280374,0.392523,0.650362,0.742086,0.690456,0.772788,0.690857,0.760584,0.739035,0.686833,0.648932,0.344745,0.465472,0.436157,0.568962,0.246597,0.458899,0.48379,0.345299,0.008166
3860,0.5392,0.008,53.92,337,46.08,288,1,2,5,625,0,0,4,1,20,0,0,80,20,3,1.415346,-1.30272,0,3,1.415346,-1.30272,0,3,1.415346,-1.30272,0,3,1.415346,-1.30272,0,3,1.415346,-1.30272,0,3,1.415346,-1.30272,0,0.995562,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.3712,0.1632,0.1504,0.1056,0.04,0.1712,0.1216,0.1648,0.0544,0.642222,0.822824,0.864192,0.97503,0.990779,0.890079,0.877396,0.881244,0.981969,0.258251,0.670917,0.69795,0.788774,0.919158,0.652765,0.755172,0.666086,0.890139
3862,0.747788,0.309735,74.778761,169,25.221239,57,62,2,70,226,222,317,0,70,88.571429,98.230088,2.003793,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.814766,36.393411,13.93085,0.334268,0.022388,0.040972,0.000001,2.289961,0.424642,0.040972,0.00186,0.101792,0.00373,0.299411,0.020027,6,2,2.231884,0.750391,0.154867,0.044248,0.053097,0.057522,0.075221,0.061947,0.079646,0.088496,0.039823,0.883058,0.971297,0.917679,0.968598,0.976228,0.922637,0.908803,0.957801,0.985778,0.658846,0.884043,0.855883,0.853466,0.806214,0.829838,0.791278,0.775816,0.893808
3863,0.922853,0.007953,92.28526,3481,7.71474,291,21,2,30,3772,3772,6064,7,23,70,100,5.358784,23.333333,76.666667,39.802877,?,?,?,0,0.195457,4.063598,1.231946,110.469649,35.604248,237.759116,13.874494,0.995,0.66944,5.969417,1.258228,5.086766,22.303214,8.851656,1.537179,108.319345,33.718335,90.785183,4.934706,0.392047,234.832519,207.182825,0.347556,0.001669,-0,0,1.52069,0.011951,0.09874,0.000029,0.259375,0.000364,0.475932,0.002109,5,1,2.090909,0.683763,0.020944,0.002651,0.005567,0.084305,0.049576,0.004772,0.021209,0.004507,0.027837,0.98364,0.990184,0.981723,0.673295,0.920809,0.993816,0.918059,0.993348,0.973164,0.868449,0.981382,0.961327,0.363859,0.556071,0.966274,0.847695,0.968198,0.775116
3865,0.894322,0.007482,89.432198,6694,10.567802,791,9,2,56,7485,7369,32427,16,40,16.071429,98.450234,7.736187,28.571429,71.428571,103093.302881,149956.055998,2.505358,1.042544,15.279893,15.119428,-1.963854,-0.977054,575337.806279,449248.703835,49.867218,7.138132,73.572846,39.186849,-0.925821,0.069672,22710.088644,41625.779296,-0.548212,1.102309,239628.390882,422174.974336,-0.266809,1.313991,0.48674,25.88627,62.797101,1.199579,0.018803,-0,0,3.072588,0.117222,0.864361,0.001478,1.154236,0.006712,1.682047,0.019153,15,1,5.897436,3.625893,0.105678,0.104208,0.109018,0.157114,0.542953,0.114496,0.15177,0.111022,0.10648,0.80927,0.822852,0.544228,0.581836,0.781725,0.796175,0.605877,0.815996,0.51715,0,0.097581,0.101824,0.164138,0.115489,0.135492,0.167366,0.074874,0.006285
3866,0.752212,0.053097,75.221239,255,24.778761,84,15,2,18,339,207,225,0,18,83.333333,61.061947,3.687316,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.807753,22.563962,21.747402,0.81432,0.035798,0.145069,0.000607,1.759001,0.176434,0.523001,0.003641,0.843447,0.015154,0.974282,0.029905,3,2,2.176471,0.392953,0.262537,0.20649,0.19174,0.182891,0.162242,0.171091,0.20649,0.185841,0.156342,0.703058,0.740896,0.710294,0.800887,0.883754,0.854715,0.773745,0.77584,0.85852,0.345375,0.408288,0.452886,0.480344,0.537058,0.517946,0.432487,0.482894,0.546185
3868,0.64486,0.046729,64.485981,138,35.514019,76,1,2,10,214,0,0,9,1,10,0,0,90,10,11.265852,0.689541,9.591524,1.63715,0.057009,0.003037,-0.440717,-1.141788,72.650935,1.442408,53.128811,6.490418,0.336051,0.297329,2.253908,-0.136842,1.518365,0.652192,2.925657,1.61024,11.182407,1.119879,9.30276,2.706209,0.938575,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.313084,0.271028,0.219626,0.205607,0.406542,0.224299,0.214953,0.271028,0.364486,0.631198,0.706093,0.740704,0.785469,0.683294,0.805254,0.771262,0.715961,0.637681,0.257175,0.411754,0.498254,0.548437,0.266372,0.507385,0.536185,0.386516,0.066234
3869,0.547297,0.128378,54.72973,81,45.27027,67,10,2,19,148,0,0,3,16,52.631579,0,0,15.789474,84.210526,2.045045,1.018402,9.427894,2.29505,1.060811,0.313557,-0.544201,0.329284,2.601351,1.905023,28.499328,5.368816,1.060811,0.313557,-0.544201,0.329284,2.472973,0.836627,0.328555,1.187051,2.601351,1.905023,28.499328,5.368816,0.993536,14.874375,15.728861,1.117406,0.066795,0.274803,0.003841,2.527126,0.310969,0.740448,0.013413,0.991553,0.026635,1.608259,0.089438,8,2,2.933333,1.624221,0.202703,0.168919,0.236486,0.189189,0.168919,0.195946,0.202703,0.175676,0.182432,0.773724,0.858854,0.759536,0.792703,0.901419,0.886678,0.803759,0.827437,0.899392,0.594076,0.659551,0.514618,0.615227,0.656006,0.605079,0.587744,0.643638,0.630411
3872,0.603175,0.507937,60.31746,38,39.68254,25,1,2,32,63,0,0,27,5,3.125,0,0,84.375,15.625,13.591969,9.669234,4.551443,1.242317,0.426032,1.088535,-1.083941,-0.422234,30.51746,20.706011,38.369454,5.895244,5.653175,5.377496,-0.43417,0.335707,13.798095,9.403001,0.728956,0.658046,19.67381,13.408157,4.202681,2.036972,0.969063,10.34364,18.629387,1.839016,0.093687,1.378783,0.001128,2.807355,0.205184,1.430328,0.015128,1.584963,0.084218,2.501757,0.181714,7,3,4,2,0.47619,0.412698,0.460317,0.31746,0.301587,0.285714,0.492063,0.31746,0.269841,0.506316,0.601579,0.543684,0.657368,0.757895,0.803684,0.489474,0.712105,0.825263,0.005263,0.137895,0.031797,0.327641,0.39084,0.403158,-0.02091,0.288136,0.424503
3873,0.693989,0.095628,69.398907,254,30.601093,112,2,2,35,366,8,8,1,34,5.714286,2.185792,0.062451,2.857143,97.142857,36.296089,15.324557,-0.721157,0.072942,36.296089,15.324557,-0.721157,0.072942,36.296089,15.324557,-0.721157,0.072942,36.296089,15.324557,-0.721157,0.072942,36.296089,15.324557,-0.721157,0.072942,36.296089,15.324557,-0.721157,0.072942,0.888515,4.581974,5.177301,1.197873,0.193915,0.39381,0.004216,1.970305,0.782096,0.927138,0.042832,1.247561,0.114485,1.527945,0.296178,4,2,3.909091,0.384353,0.016393,0.008197,0.027322,0.008197,0.002732,0.002732,0.016393,0.021858,0,0.967098,0.996907,0.985342,0.987082,1,1,0.993884,0.979085,1,0.96121,0.980845,0.936308,0.980653,0.993583,0.993583,0.961403,0.948793,1
3874,0.574405,0.02381,57.440476,193,42.559524,143,1,2,8,336,0,0,7,1,12.5,0,0,87.5,12.5,0.499566,0.143729,51.026716,3.58404,0.495476,0.027277,-1.052888,-0.164968,0.501488,0.215751,330.008929,18.221194,0.499732,0.088495,-0.948239,0.062492,0.50003,0.148157,0.22813,0.411754,0.500179,0.209411,28.536536,5.526257,0.983967,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.139881,0.03869,0.041667,0.053571,0.047619,0.041667,0.059524,0.047619,0.029762,0.869923,0.972988,0.962517,0.940396,0.988116,0.983278,0.938222,0.970307,0.988405,0.712601,0.920795,0.91478,0.890629,0.902073,0.914934,0.878036,0.902428,0.939018
3876,0.934783,0.021739,93.478261,129,6.521739,9,1,2,3,138,0,0,1,2,33.333333,0,0,33.333333,66.666667,69.565217,6.927104,-0.038449,-0.608061,69.565217,6.927104,-0.038449,-0.608061,69.565217,6.927104,-0.038449,-0.608061,69.565217,6.927104,-0.038449,-0.608061,69.565217,6.927104,-0.038449,-0.608061,69.565217,6.927104,-0.038449,-0.608061,0.347817,19.521002,67.151546,1.214295,0.017818,1.214295,0.017818,1.214295,0.017818,1.214295,0.017818,1.214295,0.017818,1.214295,0.017818,3,3,3,0,0.065217,0.065217,0.065217,0.065217,0.07971,0.065217,0.065217,0.065217,0.065217,0.608958,0.452196,0.452196,0.593023,0.630922,0.550818,0.550818,0.452196,0.5,0,0,0,0,0.118467,0,0,0,0
3877,0.805521,0.006274,80.55207,642,19.44793,155,2,2,5,797,0,0,0,5,40,0,0,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.710748,125.920094,356.338472,2.016975,0.005644,0.99959,0.000163,3.083003,0.010296,1.108793,0.000899,1.992654,0.00606,2.949479,0.009974,9,2,5.25,3.304038,0.194479,0.194479,0.194479,0.276035,0.194479,0.194479,0.293601,0.200753,0.194479,0.508542,0.499065,0.499065,0.512198,0.550882,0.550882,0.483168,0.518536,0.514385,0,0,0,-0.038584,0,0,-0.061795,-0.012305,0
3878,0.833333,0.055556,83.333333,60,16.666667,12,1,2,4,72,0,0,3,1,25,0,0,75,25,641.218056,506.45281,-1.132953,0.35512,338.573611,250.289483,-1.953013,0.037371,1184.440278,1005.269043,-0.188769,0.837938,338.573611,250.289483,-1.953013,0.037371,400.640278,263.799902,-1.257077,0.190051,1184.440278,1005.269043,-0.188769,0.837938,0.650022,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.125,0.152778,0.125,0.111111,0.222222,0.097222,0.138889,0.125,0.111111,0.708333,0.700694,0.707639,0.870833,0.905556,0.865278,0.783333,0.8375,0.880556,0.357143,0.431034,0.413043,0.625,0.454545,0.543478,0.53125,0.357143,0.454545
3881,0.935776,0.006445,93.577567,8276,6.422433,568,10,2,57,8844,8844,34843,15,42,17.54386,100,6.911813,26.315789,73.684211,84686.378517,101572.027708,3.611338,1.111546,15.945047,15.528123,-1.835708,-0.959224,632582.020466,425644.638684,38.658199,6.117462,73.032678,38.681177,-1.014088,-0.097913,15284.650271,25377.842512,-0.504198,0.725258,63377.53607,136955.617707,-0.254138,1.319328,0.343991,31.781988,113.133839,1.235321,0.010823,-0,0,3.043323,0.066692,0.895243,0.00074,1.190907,0.003994,1.599368,0.011039,17,1,6.219512,3.927545,0.064224,0.065581,0.065129,0.098598,0.524423,0.069426,0.097354,0.066599,0.064337,0.800487,0.8077,0.579616,0.57256,0.807708,0.78016,0.602699,0.848413,0.88999,0,0.153022,0.216687,0.153334,0.084341,0.101084,0.142983,0.075139,0.132657
3882,0.895924,0.001547,89.592431,9848,10.407569,1144,1,2,17,10992,0,0,16,1,5.882353,0,0,94.117647,5.882353,50.711046,29.774238,-0.501588,-0.039189,28.845342,16.218571,-1.685692,-1.490912,85.120269,41.7604,3.048264,0.948092,35.906364,26.50641,-1.197425,-0.425012,48.52893,30.241492,-0.784293,0.086444,59.604417,34.227219,-0.261294,0.447276,0.481784,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.104076,0.010826,0.00746,0.001729,0.02802,0.010644,0.012828,0.013555,0.006095,0.860809,0.971056,0.983865,0.997125,0.986849,0.992851,0.963483,0.98269,0.999179,0,0.94206,0.960304,0.990763,0.860121,0.943252,0.930922,0.927898,0.967328
3883,0.9,0.0325,90,1800,10,200,1,2,65,2000,0,0,64,1,1.538462,0,0,98.461538,1.538462,0.053085,2.152663,-0.050015,-0.004281,-1.819707,0.892344,-0.946375,-0.338774,2.891171,7.691305,0.574704,0.418303,-0.298417,1.143848,-0.153578,-0.104098,0.004483,1.647651,-0.021791,-0.020795,0.332461,2.66148,0.066943,0.059117,0.468996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.027,0.029,0.01,0.0155,0.0205,0.0505,0.0285,0.009,0.810739,0.915167,0.935565,0.987807,0.983026,0.949842,0.856389,0.940292,0.995681,0,0.848655,0.840308,0.946121,0.911731,0.878266,0.717562,0.83545,0.95
3884,0.89768,0.00201,89.767952,4913,10.232048,560,1,2,11,5473,0,0,10,1,9.090909,0,0,90.909091,9.090909,253.327586,840.233619,652.112595,14.706076,0.368642,0.170661,0.689526,-0.834412,1198.405628,4849.37695,4811.60739,67.400767,4.860722,14.264862,3.984641,1.984831,51.661111,91.900389,123.850712,8.92788,459.725105,1423.125887,527.900432,19.728116,0.476308,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.10232,0.028504,0.0296,0.038005,0.099397,0.029234,0.030331,0.028321,0.050429,0.824413,0.949009,0.932688,0.871458,0.9285,0.976999,0.920862,0.969829,0.939009,0,0.842849,0.841627,0.783885,0.433841,0.839591,0.834368,0.844727,0.685701
3886,0.8653,0.052709,86.530015,591,13.469985,92,17,2,36,683,121,2337,0,36,47.222222,17.715959,9.504636,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.570188,13.933985,31.467562,1.328595,0.040921,0.381772,0.001091,2.693973,0.159749,0.989254,0.01328,1.197675,0.025426,1.68682,0.062216,7,2,2.828571,1.042782,0.1347,0.030747,0.048316,0.030747,0.1347,0.032211,0.033675,0.051245,0.019034,0.797966,0.987144,0.911057,0.948935,0.966803,0.959428,0.915219,0.957828,0.996469,0,0.873334,0.795548,0.867495,0.571577,0.85791,0.849318,0.779158,0.916432
3887,0.775,0.015,77.5,310,22.5,90,3,2,6,400,0,0,0,6,50,0,0,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.769193,9.606821,20.591459,1.728771,0.080067,1,0.000414,2.321928,0.204752,1,0.004418,2,0.036711,2.321928,0.177395,5,2,3.6,1.516575,0.21,0.1125,0.135,0.1175,0.115,0.1225,0.12,0.1,0.095,0.691039,0.914462,0.82319,0.961254,0.960502,0.944126,0.854928,0.876792,0.959642,0.42069,0.68119,0.606701,0.594303,0.626016,0.62977,0.658606,0.708667,0.720999
3888,0.683871,0.058065,68.387097,106,31.612903,49,1,2,9,155,0,0,2,7,11.111111,0,0,22.222222,77.777778,3.758065,2.086373,-0.813573,0.375648,2.180645,1.065827,-1.289643,0.213485,5.335484,3.10692,-0.337504,0.537811,2.180645,1.065827,-1.289643,0.213485,3.758065,2.086373,-0.813573,0.375648,5.335484,3.10692,-0.337504,0.537811,0.900122,6.397517,16.1214,2.408958,0.140699,0.93583,0.033918,4.309702,0.251315,1.386433,0.081776,2.444133,0.135588,3.164914,0.205369,21,3,7.666667,6.742897,0.290323,0.251613,0.277419,0.316129,0.219355,0.219355,0.380645,0.322581,0.303226,0.579804,0.739315,0.7036,0.641991,0.808818,0.767809,0.548903,0.563342,0.594532,0.221801,0.350349,0.347656,0.264834,0.50358,0.487055,0.124461,0.070298,0.217088
3890,0.751863,0.003288,75.186322,3430,24.813678,1132,2,2,15,4562,88,88,6,9,13.333333,1.928979,0.128599,40,60,32078.847874,19481.16675,24.601912,2.830627,10.154537,2.53024,-0.052682,-0.287851,191077.227093,108007.33092,121.537528,10.748408,31.468544,9.528459,0.496885,0.071725,68.342942,218.029383,3.764213,0.993276,48677.141659,33323.74726,43.822979,5.945905,0.808312,11.317451,24.076665,1.791018,0.071422,0.822357,0.008266,3.400224,0.155918,0.90383,0.017671,1.624541,0.062831,2.704587,0.134516,39,2,12,11.856282,0.248137,0.158702,0.172293,0.231039,0.172731,0.158045,0.217887,0.178211,0.156949,0.742907,0.831482,0.760282,0.681994,0.882135,0.877051,0.717856,0.835401,0.893573,0,0.535047,0.509202,0.377862,0.491313,0.556623,0.420174,0.486038,0.546637
